img_id,pais,clase_pred,tipo_via,barrio,confianza,area_rel,aspecto,cy_rel,cx_rel,n_det_imagen,lat,lon,prioridad
demo_2218,demo,D10,colectora,San Vicente,0.22542,0.02784,9.08693,0.66947,0.25779,6,-25.30868,-57.60613,media
demo_2219,demo,D10,arterial,Trinidad,0.16011,0.00311,2.43297,0.8479,0.04354,6,-25.26008,-57.59924,baja
demo_2220,demo,D10,arterial,Trinidad,0.12393,0.00458,2.05624,0.85258,0.04851,6,-25.26136,-57.59986,baja
demo_2221,demo,D10,local,Trinidad,0.12003,0.0201,12.82214,0.66676,0.2538,6,-25.26089,-57.5938,baja
demo_2222,demo,D10,arterial,Recoleta,0.46014,0.08296,11.9609,0.66815,0.50172,1,-25.29597,-57.61299,alta
demo_2223,demo,D00,local,Centro,0.47336,0.03183,0.46684,0.85607,0.73966,1,-25.28382,-57.6404,media
demo_2224,demo,D10,colectora,Recoleta,0.15297,0.00478,10.20432,0.67772,0.33519,1,-25.29131,-57.61127,baja
demo_2225,demo,D10,arterial,San Vicente,0.47418,0.02536,7.88225,0.7474,0.44203,4,-25.31768,-57.60764,media
demo_2226,demo,D00,local,Carmelitas,0.27263,0.04123,0.67602,0.87537,0.14032,4,-25.28314,-57.56859,media
demo_2227,demo,D00,local,Barrio Obrero,0.12251,0.03465,0.7227,0.8903,0.11294,4,-25.31471,-57.61968,media
demo_2228,demo,D10,arterial,Carmelitas,0.10716,0.01637,4.58469,0.79168,0.86267,4,-25.28667,-57.56975,media
demo_2229,demo,D20,arterial,Trinidad,0.69631,0.05329,1.31668,0.68696,0.79015,2,-25.26463,-57.59539,alta
demo_2230,demo,D00,colectora,Trinidad,0.50255,0.04669,0.34054,0.81291,0.3317,2,-25.25987,-57.59138,media
demo_2231,demo,D00,local,Mburucuyá,0.55659,0.05513,0.91752,0.87741,0.72023,10,-25.28118,-57.58156,media
demo_2232,demo,D00,colectora,San Vicente,0.29209,0.0296,1.51883,0.79751,0.44849,10,-25.31319,-57.60535,media
demo_2233,demo,D10,arterial,Trinidad,0.27119,0.0286,1.82018,0.93558,0.88592,10,-25.25872,-57.59337,media
demo_2234,demo,D00,local,San Vicente,0.26739,0.06969,1.98838,0.7667,0.52579,10,-25.30862,-57.60589,media
demo_2235,demo,D00,arterial,Barrio Obrero,0.22161,0.00309,1.46482,0.68757,0.91705,10,-25.32022,-57.62649,media
demo_2236,demo,D10,colectora,Centro,0.19684,0.01013,3.82222,0.70421,0.64158,10,-25.28715,-57.63595,baja
demo_2237,demo,D00,local,Recoleta,0.19543,0.02796,1.76815,0.93625,0.88883,10,-25.29021,-57.61281,media
demo_2238,demo,D00,colectora,Mburucuyá,0.17683,0.00966,1.3371,0.66729,0.93848,10,-25.27781,-57.57844,baja
demo_2239,demo,D10,arterial,Sajonia,0.13136,0.00461,4.7853,0.60188,0.86983,10,-25.29467,-57.64645,media
demo_2240,demo,D10,arterial,Recoleta,0.10672,0.01056,5.61919,0.64495,0.75924,10,-25.29404,-57.60621,baja
demo_2241,demo,D00,arterial,Trinidad,0.54927,0.01132,0.94773,0.74717,0.48327,11,-25.25632,-57.59878,media
demo_2242,demo,D00,local,Las Mercedes,0.46051,0.01405,0.41021,0.90406,0.499,11,-25.29274,-57.62193,baja
demo_2243,demo,D00,colectora,Barrio Obrero,0.30543,0.0079,0.28877,0.8958,0.48567,11,-25.31785,-57.62396,baja
demo_2244,demo,D00,local,Recoleta,0.27841,0.00878,0.97262,0.75756,0.49348,11,-25.29441,-57.60696,baja
demo_2245,demo,D00,arterial,Trinidad,0.21406,0.00769,0.28371,0.9088,0.49481,11,-25.25931,-57.59003,media
demo_2246,demo,D00,arterial,San Vicente,0.20308,0.00534,0.73624,0.85496,0.40485,11,-25.31018,-57.60608,media
demo_2247,demo,D00,colectora,Sajonia,0.14234,0.00798,0.58658,0.84273,0.40524,11,-25.28927,-57.64143,baja
demo_2248,demo,D00,local,San Vicente,0.13261,0.00179,0.14178,0.69534,0.40364,11,-25.3112,-57.60461,baja
demo_2249,demo,D00,arterial,Mburucuyá,0.12694,0.00084,0.47954,0.6266,0.43831,11,-25.28048,-57.57684,media
demo_2250,demo,D00,colectora,Villa Morra,0.12002,0.00088,0.46084,0.62282,0.43446,11,-25.29633,-57.57539,baja
demo_2251,demo,D00,local,Sajonia,0.11696,0.00133,0.11956,0.70285,0.40254,11,-25.29473,-57.6433,baja
demo_2252,demo,D00,local,Villa Morra,0.39377,0.00278,0.42188,0.95625,0.54592,5,-25.29718,-57.57481,baja
demo_2253,demo,D00,colectora,Carmelitas,0.33909,0.01103,0.70932,0.88514,0.10311,5,-25.28152,-57.57218,baja
demo_2254,demo,D00,local,Centro,0.28005,0.02069,0.7211,0.90798,0.0853,5,-25.28577,-57.64055,media
demo_2255,demo,D20,local,Mburucuyá,0.1514,0.00619,0.68767,0.60301,0.29804,5,-25.28036,-57.58106,media
demo_2256,demo,D00,colectora,Trinidad,0.11369,0.00022,0.49323,0.57909,0.36939,5,-25.25722,-57.59458,baja
demo_2257,demo,D10,local,Recoleta,0.28806,0.02256,6.04986,0.63872,0.62381,3,-25.28888,-57.60897,media
demo_2258,demo,D10,local,Las Mercedes,0.1624,0.07068,3.15321,0.86629,0.23628,3,-25.29505,-57.62241,media
demo_2259,demo,D00,colectora,Villa Morra,0.12052,0.08296,2.3759,0.8858,0.22198,3,-25.28834,-57.57189,media
demo_2260,demo,D00,arterial,Las Mercedes,0.64396,0.04341,0.54768,0.85553,0.2604,2,-25.30121,-57.62867,media
demo_2261,demo,D00,local,Las Mercedes,0.107,0.00165,2.11784,0.73072,0.5024,2,-25.29701,-57.62089,baja
demo_2262,demo,D20,colectora,Mburucuyá,0.45448,0.24125,2.92103,0.81928,0.42474,2,-25.28188,-57.58273,alta
demo_2263,demo,D20,arterial,Carmelitas,0.3179,0.08798,0.93664,0.84281,0.14353,2,-25.28285,-57.57056,alta
demo_2264,demo,D00,arterial,Las Mercedes,0.53957,0.02124,0.26122,0.85744,0.32262,3,-25.2933,-57.62001,media
demo_2265,demo,D00,colectora,Recoleta,0.18388,0.02644,1.40155,0.81296,0.86862,3,-25.2895,-57.61579,media
demo_2266,demo,D00,colectora,Barrio Obrero,0.17609,0.01825,1.45616,0.80049,0.8528,3,-25.31713,-57.62196,baja
demo_2267,demo,D10,colectora,Centro,0.2891,0.00441,5.15905,0.71951,0.64791,1,-25.28094,-57.63981,baja
demo_2268,demo,D40,local,Las Mercedes,0.6762,0.00519,1.8302,0.71847,0.32915,5,-25.29072,-57.62047,media
demo_2269,demo,D20,local,Trinidad,0.45914,0.16844,3.27239,0.81375,0.44681,5,-25.25674,-57.59423,alta
demo_2270,demo,D40,local,Trinidad,0.13373,0.0016,1.64661,0.65746,0.42364,5,-25.25653,-57.5937,baja
demo_2271,demo,D20,colectora,Mburucuyá,0.11663,0.11685,2.88518,0.81237,0.50477,5,-25.27511,-57.5775,alta
demo_2272,demo,D20,arterial,Sajonia,0.1149,0.15867,2.3768,0.82848,0.34111,5,-25.29644,-57.6533,alta
demo_2273,demo,D00,arterial,Recoleta,0.7249,0.01132,0.60616,0.92807,0.1443,8,-25.29116,-57.6082,media
demo_2274,demo,D00,local,Mburucuyá,0.4102,0.01366,0.66124,0.73145,0.26334,8,-25.28584,-57.58539,baja
demo_2275,demo,D00,local,San Vicente,0.28603,0.002,1.02866,0.63083,0.35685,8,-25.31508,-57.60558,baja
demo_2276,demo,D20,local,Sajonia,0.18226,0.01046,0.41689,0.91834,0.03302,8,-25.2882,-57.64892,media
demo_2277,demo,D10,arterial,Centro,0.15141,0.00262,6.12072,0.65724,0.24523,8,-25.28034,-57.63437,media
demo_2278,demo,D40,local,Centro,0.13753,0.00109,1.43135,0.80936,0.03962,8,-25.28101,-57.63053,media
demo_2279,demo,D00,arterial,Centro,0.13039,0.07399,0.60355,0.82493,0.20955,8,-25.28204,-57.63726,media
demo_2280,demo,D00,local,Centro,0.10281,0.0088,0.43392,0.92494,0.03089,8,-25.28358,-57.63377,baja
demo_2281,demo,D10,local,Trinidad,0.49081,0.09479,9.66808,0.05106,0.49587,3,-25.26119,-57.59698,media
demo_2282,demo,D10,local,Las Mercedes,0.24988,0.02803,9.69628,0.06812,0.33462,3,-25.29165,-57.62336,media
demo_2283,demo,D10,arterial,Sajonia,0.12404,0.0197,3.90646,0.95794,0.85825,3,-25.29214,-57.64481,media
demo_2284,demo,D00,arterial,Sajonia,0.7535,0.02819,0.7651,0.90366,0.21504,3,-25.30115,-57.65082,media
demo_2285,demo,D00,colectora,Las Mercedes,0.19436,0.02158,1.22861,0.69794,0.08141,3,-25.29671,-57.61834,media
demo_2286,demo,D00,local,Sajonia,0.107,0.03138,0.85458,0.72609,0.08208,3,-25.29271,-57.65424,baja
demo_2287,demo,D00,local,San Vicente,0.36619,0.00928,0.57483,0.80406,0.64211,1,-25.31517,-57.60279,baja
demo_2288,demo,D00,arterial,Barrio Obrero,0.77795,0.07536,0.72356,0.83797,0.23005,3,-25.31662,-57.62501,media
demo_2289,demo,D00,local,Carmelitas,0.2191,0.0227,2.19655,0.64846,0.11862,3,-25.27977,-57.57332,media
demo_2290,demo,D10,colectora,Mburucuyá,0.12061,0.00313,2.77129,0.69617,0.04661,3,-25.27588,-57.57985,baja
demo_2291,demo,D10,local,Carmelitas,0.14212,0.13856,1.90605,0.38638,0.25862,1,-25.28579,-57.56921,media
demo_2292,demo,D20,colectora,Trinidad,0.79535,0.48595,1.64578,0.72831,0.44933,1,-25.2618,-57.59227,alta
demo_2293,demo,D20,arterial,Centro,0.78897,0.47405,1.4862,0.71761,0.42226,1,-25.27985,-57.63391,alta
demo_2294,demo,D10,colectora,Villa Morra,0.37518,0.03033,10.78578,0.67724,0.70806,5,-25.28871,-57.57899,media
demo_2295,demo,D10,arterial,Barrio Obrero,0.3716,0.02072,12.27965,0.67786,0.74781,5,-25.31824,-57.62133,media
demo_2296,demo,D00,colectora,Carmelitas,0.16919,0.03092,0.3877,0.76265,0.34279,5,-25.2826,-57.56946,media
demo_2297,demo,D10,local,Las Mercedes,0.14553,0.02014,17.96771,0.68078,0.69925,5,-25.29494,-57.62323,baja
demo_2298,demo,D00,local,Las Mercedes,0.10191,0.04741,0.33249,0.78803,0.33841,5,-25.2952,-57.61872,media
demo_2299,demo,D00,colectora,Trinidad,0.41799,0.01965,0.59321,0.90881,0.42115,2,-25.2575,-57.59391,baja
demo_2300,demo,D00,local,Barrio Obrero,0.28879,0.0294,0.87299,0.90808,0.44598,2,-25.31459,-57.6286,media
demo_2301,demo,D00,colectora,Trinidad,0.56354,0.01154,1.43807,0.70176,0.48613,2,-25.25901,-57.59383,baja
demo_2302,demo,D10,arterial,Barrio Obrero,0.15564,0.02442,3.58726,0.7698,0.46016,2,-25.31827,-57.62425,media
demo_2303,demo,D00,arterial,Recoleta,0.30048,0.01533,0.33794,0.89352,0.41813,5,-25.29825,-57.61025,media
demo_2304,demo,D10,arterial,Barrio Obrero,0.21446,0.02053,5.73555,0.9194,0.38821,5,-25.30721,-57.62702,media
demo_2305,demo,D00,local,Recoleta,0.18806,0.02231,0.48712,0.8926,0.41437,5,-25.29185,-57.61216,media
demo_2306,demo,D00,colectora,Carmelitas,0.14827,0.00645,0.33691,0.85172,0.41323,5,-25.28278,-57.57492,baja
demo_2307,demo,D10,arterial,Centro,0.11505,0.00844,4.78416,0.91693,0.31362,5,-25.27804,-57.63173,media
demo_2308,demo,D10,arterial,Centro,0.41402,0.01625,8.90011,0.90881,0.80982,2,-25.28472,-57.6322,media
demo_2309,demo,D10,local,Barrio Obrero,0.10619,0.00915,8.14677,0.91104,0.76278,2,-25.31669,-57.62486,baja
demo_2310,demo,D10,arterial,Carmelitas,0.24101,0.02757,7.87329,0.71726,0.76705,2,-25.28645,-57.57521,media
demo_2311,demo,D10,local,Barrio Obrero,0.2344,0.00505,5.18744,0.45062,0.75878,2,-25.32217,-57.62648,baja
demo_2312,demo,D00,arterial,San Vicente,0.3956,0.04047,0.23562,0.79172,0.63806,4,-25.31527,-57.60456,media
demo_2313,demo,D10,arterial,San Vicente,0.20074,0.0106,4.35421,0.89908,0.35391,4,-25.31084,-57.60435,media
demo_2314,demo,D10,local,Sajonia,0.1846,0.018,5.43546,0.89931,0.39951,4,-25.29454,-57.64338,baja
demo_2315,demo,D00,arterial,Centro,0.15885,0.01952,0.35961,0.68883,0.6366,4,-25.28151,-57.6363,media
demo_2316,demo,D20,colectora,Sajonia,0.44264,0.09741,2.92914,0.76187,0.52939,5,-25.29451,-57.65239,alta
demo_2317,demo,D40,colectora,Centro,0.29998,0.00489,1.09768,0.73791,0.54697,5,-25.2804,-57.63286,media
demo_2318,demo,D40,arterial,Recoleta,0.21019,0.00404,1.28471,0.7431,0.53931,5,-25.29313,-57.60605,alta
demo_2319,demo,D40,local,Villa Morra,0.17898,0.0041,1.53949,0.74946,0.5311,5,-25.29393,-57.57709,media
demo_2320,demo,D20,colectora,San Vicente,0.16745,0.1435,3.48332,0.7666,0.50287,5,-25.30787,-57.60488,alta
demo_2321,demo,D10,local,San Vicente,0.35852,0.03107,7.80513,0.8053,0.26279,13,-25.31218,-57.60907,media
demo_2322,demo,D00,colectora,Trinidad,0.31947,0.04268,0.31869,0.81702,0.50508,13,-25.2526,-57.59739,media
demo_2323,demo,D10,colectora,Mburucuyá,0.31317,0.01756,4.50042,0.7409,0.66111,13,-25.28438,-57.57489,baja
demo_2324,demo,D00,arterial,San Vicente,0.28691,0.00189,0.45348,0.71355,0.30474,13,-25.3146,-57.60606,media
demo_2325,demo,D10,local,San Vicente,0.2645,0.06613,10.63741,0.79394,0.42112,13,-25.31331,-57.60509,media
demo_2326,demo,D00,arterial,Centro,0.18014,0.00865,0.38289,0.70145,0.47193,13,-25.28345,-57.6388,media
demo_2327,demo,D00,colectora,Centro,0.17591,0.02001,0.38232,0.73904,0.48639,13,-25.27752,-57.63411,baja
demo_2328,demo,D00,arterial,Trinidad,0.17386,0.00937,0.54119,0.93422,0.53094,13,-25.25575,-57.59673,media
demo_2329,demo,D00,local,Carmelitas,0.14966,0.01397,0.77405,0.93256,0.54667,13,-25.28408,-57.57079,baja
demo_2330,demo,D10,local,Sajonia,0.14617,0.02731,3.45944,0.75127,0.65046,13,-25.29312,-57.64649,media
demo_2331,demo,D00,colectora,Sajonia,0.13117,0.00281,0.4976,0.71779,0.30024,13,-25.29787,-57.64989,baja
demo_2332,demo,D10,local,Villa Morra,0.12691,0.07775,7.66152,0.76005,0.4255,13,-25.29335,-57.57617,media
demo_2333,demo,D00,arterial,Villa Morra,0.11198,0.03595,0.61585,0.79074,0.51134,13,-25.28874,-57.58104,media
demo_2334,demo,D20,local,Sajonia,0.78588,0.36967,2.70167,0.81505,0.49971,1,-25.29612,-57.65416,alta
demo_2335,demo,D20,local,Mburucuyá,0.63608,0.06394,0.38847,0.79549,0.41681,21,-25.28223,-57.57716,media
demo_2336,demo,D00,local,Barrio Obrero,0.51704,0.0109,0.79209,0.68034,0.2648,21,-25.31558,-57.62506,baja
demo_2337,demo,D20,arterial,Mburucuyá,0.41076,0.02982,1.20846,0.91856,0.09491,21,-25.27674,-57.5775,alta
demo_2338,demo,D00,arterial,Las Mercedes,0.38146,0.00291,0.49142,0.79519,0.23237,21,-25.28784,-57.62287,media
demo_2339,demo,D20,colectora,San Vicente,0.36909,0.02447,1.01733,0.92191,0.40508,21,-25.30788,-57.60764,media
demo_2340,demo,D00,colectora,Recoleta,0.31968,0.00542,0.27117,0.91973,0.1986,21,-25.29328,-57.60767,baja
demo_2341,demo,D00,arterial,Recoleta,0.28103,0.01699,0.72612,0.70044,0.25514,21,-25.2851,-57.60976,media
demo_2342,demo,D20,colectora,Centro,0.23723,0.02099,0.93348,0.92296,0.07011,21,-25.2861,-57.63272,media
demo_2343,demo,D00,colectora,Sajonia,0.21656,0.00477,0.55447,0.80214,0.2268,21,-25.29592,-57.64525,baja
demo_2344,demo,D00,colectora,Sajonia,0.16186,0.0049,0.20431,0.91833,0.47603,21,-25.29293,-57.64796,baja
demo_2345,demo,D20,arterial,Mburucuyá,0.15987,0.05065,0.54781,0.84756,0.40986,21,-25.28319,-57.5818,alta
demo_2346,demo,D20,local,Carmelitas,0.1477,0.02272,0.37636,0.70361,0.43693,21,-25.28307,-57.57187,media
demo_2347,demo,D00,colectora,Trinidad,0.14201,0.00077,0.26133,0.9704,0.52839,21,-25.25355,-57.59149,baja
demo_2348,demo,D00,colectora,Mburucuyá,0.13971,0.01752,0.30025,0.87145,0.21582,21,-25.27941,-57.57342,baja
demo_2349,demo,D00,local,Centro,0.13365,0.00189,0.84755,0.86598,0.17447,21,-25.29045,-57.64204,baja
demo_2350,demo,D00,local,Centro,0.11147,0.02526,0.7334,0.7168,0.24176,21,-25.28318,-57.63054,media
demo_2351,demo,D00,colectora,Mburucuyá,0.10893,0.00584,1.0261,0.57711,0.30343,21,-25.27847,-57.57864,baja
demo_2352,demo,D00,local,Recoleta,0.10314,0.00359,1.14839,0.58492,0.2983,21,-25.2917,-57.60871,baja
demo_2353,demo,D00,local,Trinidad,0.10269,0.00714,0.22124,0.89555,0.47298,21,-25.26008,-57.59174,baja
demo_2354,demo,D00,colectora,San Vicente,0.10221,0.00057,0.42357,0.84701,0.20455,21,-25.31191,-57.60662,baja
demo_2355,demo,D00,arterial,Las Mercedes,0.1001,0.01149,0.29576,0.89493,0.20467,21,-25.29656,-57.62418,media
demo_2356,demo,D10,colectora,Sajonia,0.7171,0.01662,1.7142,0.83883,0.74018,9,-25.29368,-57.64969,baja
demo_2357,demo,D10,local,Centro,0.38978,0.00711,5.3074,0.70449,0.63392,9,-25.2837,-57.63333,baja
demo_2358,demo,D10,colectora,Sajonia,0.26088,0.00899,6.94928,0.72201,0.125,9,-25.2958,-57.64757,baja
demo_2359,demo,D00,arterial,Recoleta,0.24276,0.02413,0.78945,0.81265,0.06901,9,-25.28609,-57.60604,media
demo_2360,demo,D10,local,Barrio Obrero,0.16289,0.01278,4.44179,0.71345,0.62803,9,-25.31778,-57.62616,baja
demo_2361,demo,D10,local,Villa Morra,0.14106,0.01728,4.25512,0.76219,0.41293,9,-25.29103,-57.57836,baja
demo_2362,demo,D00,colectora,Mburucuyá,0.13301,0.00338,1.04898,0.76543,0.26229,9,-25.27792,-57.57974,baja
demo_2363,demo,D10,colectora,Sajonia,0.11733,0.02325,8.12632,0.71585,0.21731,9,-25.29,-57.6508,media
demo_2364,demo,D00,local,Centro,0.11663,0.00206,0.35981,0.64246,0.36725,9,-25.29105,-57.63064,baja
demo_2365,demo,D40,colectora,Sajonia,0.64678,0.00337,1.45507,0.75984,0.35387,4,-25.29458,-57.64524,media
demo_2366,demo,D00,arterial,San Vicente,0.3672,0.01385,0.25614,0.76835,0.58148,4,-25.31583,-57.60051,media
demo_2367,demo,D20,arterial,Trinidad,0.20274,0.12079,1.90037,0.86872,0.24522,4,-25.25874,-57.59578,alta
demo_2368,demo,D00,local,Sajonia,0.16166,0.00921,0.25632,0.78505,0.58167,4,-25.29354,-57.65165,baja
demo_2369,demo,D20,arterial,Villa Morra,0.56594,0.34191,1.72815,0.77498,0.61422,4,-25.2958,-57.57933,alta
demo_2370,demo,D40,arterial,Barrio Obrero,0.45641,0.00294,1.52285,0.52841,0.49244,4,-25.31017,-57.62589,alta
demo_2371,demo,D00,arterial,Carmelitas,0.23973,0.06197,0.57214,0.83545,0.90585,4,-25.28221,-57.56774,media
demo_2372,demo,D00,local,Carmelitas,0.12697,0.05412,0.39909,0.81587,0.71548,4,-25.28669,-57.57642,media
demo_2373,demo,D00,colectora,Sajonia,0.66158,0.22931,0.31212,0.5679,0.43253,7,-25.28667,-57.6488,media
demo_2374,demo,D00,local,Barrio Obrero,0.54732,0.07419,1.20397,0.29272,0.64459,7,-25.31765,-57.62166,media
demo_2375,demo,D40,arterial,Las Mercedes,0.4704,0.00737,1.73387,0.13214,0.63823,7,-25.29422,-57.62075,alta
demo_2376,demo,D00,local,Centro,0.18974,0.01071,0.77568,0.08913,0.52638,7,-25.27925,-57.63267,baja
demo_2377,demo,D00,colectora,Trinidad,0.16608,0.00718,1.15512,0.06874,0.52701,7,-25.26107,-57.59155,baja
demo_2378,demo,D00,arterial,Recoleta,0.15966,0.10873,0.87053,0.24001,0.63674,7,-25.29175,-57.61161,alta
demo_2379,demo,D00,colectora,Villa Morra,0.15847,0.00493,1.59206,0.05401,0.52943,7,-25.29336,-57.57398,baja
demo_2380,demo,D20,colectora,Sajonia,0.63993,0.07553,0.93666,0.77059,0.54959,9,-25.28935,-57.64879,media
demo_2381,demo,D10,local,Trinidad,0.62702,0.00549,4.85856,0.84887,0.3813,9,-25.26314,-57.59314,baja
demo_2382,demo,D00,local,Recoleta,0.34993,0.01394,0.54294,0.85925,0.0435,9,-25.29297,-57.60207,baja
demo_2383,demo,D00,local,San Vicente,0.34398,0.02869,0.21665,0.81806,0.31324,9,-25.30917,-57.60835,media
demo_2384,demo,D00,colectora,Recoleta,0.25047,0.01069,0.81718,0.84843,0.63226,9,-25.29287,-57.6081,baja
demo_2385,demo,D10,local,Carmelitas,0.17368,0.00244,2.43679,0.80915,0.74905,9,-25.285,-57.57409,baja
demo_2386,demo,D10,local,Sajonia,0.15934,0.00215,4.82731,0.67648,0.38929,9,-25.29191,-57.64187,baja
demo_2387,demo,D00,colectora,Trinidad,0.13604,0.01705,0.23009,0.76268,0.32136,9,-25.25985,-57.59401,baja
demo_2388,demo,D10,arterial,Las Mercedes,0.1115,0.00408,4.37321,0.78297,0.64376,9,-25.29435,-57.62491,media
demo_2389,demo,D00,colectora,Trinidad,0.76866,0.05028,0.67181,0.81199,0.09211,2,-25.26196,-57.59443,media
demo_2390,demo,D00,colectora,Villa Morra,0.34469,0.00356,0.35911,0.69726,0.45104,2,-25.29153,-57.5779,baja
demo_2391,demo,D20,local,San Vicente,0.29771,0.017,0.86058,0.79672,0.55942,9,-25.30978,-57.60454,media
demo_2392,demo,D00,arterial,Trinidad,0.2861,0.0058,0.66327,0.74864,0.3121,9,-25.25959,-57.59865,media
demo_2393,demo,D00,colectora,Recoleta,0.19203,0.00732,0.80102,0.80407,0.19519,9,-25.29184,-57.60989,baja
demo_2394,demo,D10,local,Carmelitas,0.16787,0.01579,5.42688,0.78734,0.17325,9,-25.28846,-57.57172,baja
demo_2395,demo,D00,local,Barrio Obrero,0.16214,0.01073,1.28795,0.8045,0.21738,9,-25.31335,-57.62389,baja
demo_2396,demo,D00,local,Centro,0.1551,0.00818,0.81184,0.7439,0.31873,9,-25.28465,-57.64117,baja
demo_2397,demo,D00,colectora,Carmelitas,0.13551,0.02063,0.91996,0.71863,0.33621,9,-25.28435,-57.57771,media
demo_2398,demo,D20,local,Las Mercedes,0.12205,0.02468,0.84533,0.78311,0.55424,9,-25.29157,-57.62503,media
demo_2399,demo,D00,local,Mburucuyá,0.10742,0.00848,0.71135,0.74952,0.30516,9,-25.27824,-57.57497,baja
demo_2400,demo,D00,local,Mburucuyá,0.55542,0.06117,0.17276,0.70249,0.48191,2,-25.27203,-57.57532,media
demo_2401,demo,D00,local,Villa Morra,0.13648,0.04215,0.11725,0.70022,0.46248,2,-25.2925,-57.57213,media
demo_2402,demo,D00,arterial,Mburucuyá,0.13966,0.10642,0.86926,0.17495,0.3632,2,-25.28479,-57.58007,alta
demo_2403,demo,D00,colectora,Sajonia,0.10969,0.02535,0.47254,0.88403,0.55808,2,-25.2931,-57.65272,baja
demo_2404,demo,D00,local,Mburucuyá,0.48637,0.00493,0.3619,0.80108,0.35563,3,-25.27786,-57.57592,baja
demo_2405,demo,D20,colectora,Recoleta,0.37527,0.02384,0.59668,0.76435,0.53189,3,-25.29657,-57.60795,media
demo_2406,demo,D00,local,Centro,0.27301,0.0236,0.61335,0.76468,0.53274,3,-25.28485,-57.64272,media
demo_2407,demo,D20,colectora,Centro,0.3776,0.07957,1.08833,0.86479,0.23832,1,-25.28258,-57.63995,media
demo_2408,demo,D20,arterial,Barrio Obrero,0.72029,0.18881,2.50645,0.84393,0.62641,1,-25.31428,-57.62812,alta
demo_2409,demo,D10,colectora,San Vicente,0.39736,0.01154,5.54596,0.85512,0.87299,6,-25.31432,-57.60552,baja
demo_2410,demo,D20,arterial,Barrio Obrero,0.26454,0.05253,1.20434,0.71117,0.56889,6,-25.31561,-57.62598,alta
demo_2411,demo,D20,colectora,Recoleta,0.17236,0.03109,0.97039,0.69748,0.56784,6,-25.29121,-57.60882,media
demo_2412,demo,D10,colectora,San Vicente,0.16138,0.00781,5.32686,0.80016,0.68155,6,-25.30915,-57.60491,baja
demo_2413,demo,D10,arterial,Villa Morra,0.12802,0.0059,5.2709,0.80059,0.65984,6,-25.28989,-57.57856,media
demo_2414,demo,D20,arterial,Trinidad,0.11087,0.02171,0.90731,0.68817,0.57568,6,-25.25851,-57.59079,alta
demo_2415,demo,D20,colectora,Recoleta,0.4766,0.11359,2.27824,0.88835,0.74564,1,-25.28791,-57.60979,alta
demo_2416,demo,D20,colectora,Las Mercedes,0.77212,0.27469,2.31927,0.82793,0.60058,2,-25.29461,-57.6197,alta
demo_2417,demo,D40,local,Recoleta,0.56523,0.00666,1.6221,0.86008,0.85167,2,-25.29344,-57.60744,media
demo_2418,demo,D20,local,Mburucuyá,0.82304,0.54,1.85185,0.72911,0.5,1,-25.2802,-57.58563,alta
demo_2419,demo,D20,colectora,Las Mercedes,0.6498,0.04188,2.24202,0.71077,0.48238,3,-25.29609,-57.62359,media
demo_2420,demo,D20,colectora,Mburucuyá,0.18059,0.02817,1.77782,0.70569,0.44376,3,-25.2806,-57.57911,media
demo_2421,demo,D40,local,Las Mercedes,0.17179,0.00353,1.71217,0.88363,0.58247,3,-25.29229,-57.62187,media
demo_2422,demo,D00,arterial,Mburucuyá,0.31656,0.0728,0.41111,0.78138,0.43896,1,-25.27668,-57.57931,media
demo_2423,demo,D00,arterial,Barrio Obrero,0.18276,0.02094,1.18567,0.93356,0.27117,3,-25.31505,-57.62457,media
demo_2424,demo,D00,arterial,Barrio Obrero,0.15419,0.03697,1.84992,0.92932,0.22533,3,-25.31423,-57.62514,media
demo_2425,demo,D00,colectora,Las Mercedes,0.11355,0.02047,0.93876,0.92617,0.29136,3,-25.29105,-57.62277,media
demo_2426,demo,D00,arterial,Recoleta,0.1753,0.02476,0.69066,0.89361,0.54829,1,-25.29646,-57.60893,media
demo_2427,demo,D10,local,Recoleta,0.11156,0.01235,4.01389,0.88991,0.342,1,-25.29227,-57.61116,baja
demo_2428,demo,D20,local,Carmelitas,0.49044,0.08363,1.94713,0.89588,0.54707,2,-25.28226,-57.57387,alta
demo_2429,demo,D20,colectora,Centro,0.16833,0.04138,1.04336,0.90017,0.45816,2,-25.28077,-57.64088,media
demo_2430,demo,D10,local,Barrio Obrero,0.13131,0.0333,5.15626,0.82399,0.47545,2,-25.31343,-57.62305,media
demo_2431,demo,D00,arterial,Villa Morra,0.11269,0.00733,0.45868,0.93678,0.72526,2,-25.2936,-57.5792,baja
demo_2432,demo,D00,local,San Vicente,0.63031,0.02161,0.27855,0.76242,0.32173,2,-25.31025,-57.60033,media
demo_2433,demo,D00,colectora,Sajonia,0.10034,0.03319,0.23915,0.80546,0.31628,2,-25.29477,-57.646,media
demo_2434,demo,D20,arterial,Las Mercedes,0.29759,0.06216,1.19642,0.88596,0.86364,9,-25.30005,-57.6271,alta
demo_2435,demo,D10,local,Sajonia,0.22783,0.0115,5.51434,0.95653,0.12591,9,-25.29109,-57.65021,baja
demo_2436,demo,D20,local,Recoleta,0.21366,0.03708,1.95463,0.93113,0.86539,9,-25.28934,-57.60925,media
demo_2437,demo,D20,colectora,Las Mercedes,0.19693,0.05253,1.35115,0.75148,0.4861,9,-25.29591,-57.61816,media
